"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"08/28/2025","PB25-12157","Issued","Residential New Building Permit","METRO CODE","3012 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12158","Issued","Residential New Building Permit","METRO CODE","1413 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12160","Issued","Residential New Building Permit","METRO CODE","3008 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12161","Issued","Residential New Building Permit","METRO CODE","15036 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12162","Issued","Residential New Building Permit","METRO CODE","2917 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12163","Issued","Residential New Building Permit","METRO CODE","15024 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12164","Issued","Residential New Building Permit","METRO CODE","1404 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12167","Issued","Residential New Building Permit","METRO CODE","2921 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12168","Issued","Residential New Building Permit","METRO CODE","3013 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12169","Issued","Residential New Building Permit","METRO CODE","3009 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12170","Issued","Residential New Building Permit","METRO CODE","2928 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"08/28/2025","PB25-12186","Issued","Residential New Building Permit","METRO CODE","9105 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/28/2025","PB25-12187","Issued","Residential New Building Permit","METRO CODE","9108 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/28/2025","PB25-12192","Issued","Residential New Building Permit","METRO CODE","9109 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/28/2025","PB25-12193","Issued","Residential New Building Permit","METRO CODE","15056 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"08/28/2025","PB25-12197","Issued","Residential New Building Permit","METRO CODE","15121 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"08/28/2025","PB25-12198","Issued","Residential New Building Permit","METRO CODE","15060 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"08/28/2025","PB25-12203","Issued","Residential New Building Permit","METRO CODE","1409 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12204","Issued","Residential New Building Permit","RIS-816 GLEN GARDEN DR-UP DFW","816 GLEN GARDEN DR, Fort Worth TX 76104",,"Christina Parra",,
"08/28/2025","PB25-12205","Issued","Residential New Building Permit","METRO CODE","1432 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12206","Issued","Residential New Building Permit","METRO CODE","15028 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12207","Issued","Residential New Building Permit","RIS-805 GLEN GARDEN DR-UP DFW","805 GLEN GARDEN DR, Fort Worth TX 76104",,"Christina Parra",,
"08/28/2025","PB25-12208","Issued","Residential New Building Permit","METRO CODE","15048 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12210","Issued","Residential New Building Permit","METRO CODE","1416 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12211","Issued","Residential New Building Permit","METRO CODE","1440 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12212","Issued","Residential New Building Permit","METRO CODE","1417 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/28/2025","PB25-12213","Issued","Residential New Building Permit","METRO CODE","9112 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12101","Issued","Residential New Building Permit","Bureau Veritas","5821 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"08/27/2025","PB25-12103","Issued","Residential New Building Permit","Bureau Veritas","5829 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"08/27/2025","PB25-12104","Issued","Residential New Building Permit","METRO CODE","1601 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"08/27/2025","PB25-12105","Finaled","Residential New Building Permit","DR Horton","16453 HUDSON PRAIRIE WAY, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"08/27/2025","PB25-12106","Issued","Residential New Building Permit","Bureau Veritas","5849 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"08/27/2025","PB25-12107","Issued","Residential New Building Permit","METRO CODE","7801 WINTERBLOOM WAY, Fort Worth TX 76123 United States",,"Sara Miller",,
"08/27/2025","PB25-12109","Issued","Residential New Building Permit","METRO CODE","4948 GREY FALLOW ST, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12113","Issued","Residential New Building Permit","METRO CODE","4952 GREY FALLOW ST, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12118","Issued","Residential New Building Permit","Bureau Veritas","5857 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"08/27/2025","PB25-12120","Issued","Residential New Building Permit","Bureau Veritas","5860 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"08/27/2025","PB25-12124","Issued","Residential New Building Permit","METRO CODE","4956 GREY FALLOW ST, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12125","Issued","Residential New Building Permit","METRO CODE","4960 GREY FALLOW ST, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12126","Issued","Residential New Building Permit","METRO CODE","9104 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12127","Issued","Residential New Building Permit","METRO CODE","2800 BRUSHY LAKE DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12128","Issued","Residential New Building Permit","METRO CODE","2809 BRUSHY LAKE DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12129","Issued","Residential New Building Permit","METRO CODE","2805 BRUSHY LAKE DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"08/27/2025","PB25-12131","Issued","Residential New Building Permit","METRO CODE","2713 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"08/27/2025","PB25-12146","Issued","Residential New Building Permit","METRO CODE","15009 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/27/2025","PB25-12147","Issued","Residential New Building Permit","METRO CODE","15032 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/27/2025","PB25-12148","Issued","Residential New Building Permit","METRO CODE","1400 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/27/2025","PB25-12149","Issued","Residential New Building Permit","METRO CODE","15017 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/27/2025","PB25-12150","Issued","Residential New Building Permit","METRO CODE","1412 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/26/2025","25TMP-075809",,"Residential New Building Permit","Red Dirt Custom Homes","7609 JOHN T WHITE RD, Fort Worth Texas 76120",,"RDCH2020",,
"08/26/2025","25TMP-076634",,"Residential New Building Permit",,"7520 INDIGO RIDGE DR, Fort Worth TX 76131",,"mychoicehomes",,
"08/26/2025","PB25-12058","Awaiting Client Reply","Residential New Building Permit","201 Lead Creek Dr","201 LEAD CREEK DR, Fort Worth TX 76131 United States",,"c20developmentllc",,
"08/26/2025","PB25-12055","Issued","Residential New Building Permit","Perry Homes","5812 MEGS CREEK RD, Fort Worth TX 76126 United States",,"Stacie Hamby",,
"08/26/2025","PB25-12045","Issued","Residential New Building Permit","METRO CODE","16509 JAPANESE MAPLE DR, Fort Worth TX 76247 United States",,"April Wheeler",,
"08/26/2025","PB25-12040","Issued","Residential New Building Permit","GRAHAM HART HOME BUILDER","7320 WAYWARD WIND DR, Fort Worth TX 76179 United States",,"Stacie Hamby",,
"08/26/2025","PB25-12032","Issued","Residential New Building Permit","METRO CODE","2700 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"08/26/2025","PB25-12030","Issued","Residential New Building Permit","METRO CODE","10044 CRYSTAL BEND DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"08/26/2025","PB25-12029","Issued","Residential New Building Permit","METRO CODE","11548 ELY PL, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/26/2025","PB25-12027","Issued","Residential New Building Permit","Bureau Veritas","4601 LYRE LEAF DR, Fort Worth TX 76036 United States",,"Adriana Perez",,
"08/26/2025","PB25-12025","Issued","Residential New Building Permit","Bureau Veritas","14524 WALSH AVE, Fort Worth TX 76008 United States",,"Adriana Perez",,
"08/26/2025","PB25-12023","Issued","Residential New Building Permit","Bureau Veritas","7824 WINTERBLOOM WAY, Fort Worth TX 76123 United States",,"Adriana Perez",,
"08/25/2025","PB25-11942","Issued","Residential New Building Permit","Bureau Veritas","2516 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"08/25/2025","PB25-11943","Issued","Residential New Building Permit","METRO CODE","11432 JACKLOE ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/25/2025","PB25-11946","Issued","Residential New Building Permit","METRO CODE","2709 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"08/25/2025","PB25-11948","Issued","Residential New Building Permit","METRO CODE","15105 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"08/25/2025","PB25-11950","Issued","Residential New Building Permit","Bureau Veritas","4524 SNAKEWEED ST, Fort Worth TX 76036 United States",,"Adriana Perez",,
"08/25/2025","PB25-11952","Issued","Residential New Building Permit","METRO CODE","2605 PRIMA VISTA DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"08/25/2025","PB25-11953","Issued","Residential New Building Permit","Bureau Veritas","7836 SWITCHWOOD LN, Fort Worth TX 76123 United States",,"Adriana Perez",,
"08/25/2025","PB25-11955","Issued","Residential New Building Permit","METRO CODE","2601 PRIMA VISTA DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"08/25/2025","PB25-11956","Issued","Residential New Building Permit","METRO CODE","10040 CRYSTAL BEND DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"08/25/2025","PB25-11960","Issued","Residential New Building Permit","METRO CODE","241 WAGON SPOKE WAY, Fort Worth TX 76120 United States",,"April Wheeler",,
"08/25/2025","PB25-11963","Issued","Residential New Building Permit","METRO CODE","243 WAGON SPOKE WAY, Fort Worth TX 76120 United States",,"April Wheeler",,
"08/25/2025","PB25-11964","Issued","Residential New Building Permit","METRO CODE","245 WAGON SPOKE WAY, Fort Worth TX 76120 United States",,"April Wheeler",,
"08/25/2025","PB25-11965","Issued","Residential New Building Permit","METRO CODE","247 WAGON SPOKE WAY, Fort Worth TX 76120 United States",,"April Wheeler",,
"08/25/2025","PB25-11966","Issued","Residential New Building Permit","METRO CODE","249 WAGON SPOKE WAY, Fort Worth TX 76120 United States",,"April Wheeler",,
"08/25/2025","PB25-11981","Issued","Residential New Building Permit","128 Cottonwood","128 COTTONWOOD ST, Fort Worth TX 76111",,"Sanchez Collins",,
"08/25/2025","PB25-11984","Issued","Residential New Building Permit","Pulte Homes","15908 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-11985","Issued","Residential New Building Permit","Pulte Homes","15912 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-11986","Issued","Residential New Building Permit","Pulte Homes","15916 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-11987","Issued","Residential New Building Permit","Pulte Homes","16004 ISLES DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-11989","Issued","Residential New Building Permit","Pulte Homes","16008 ISLES DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-12006","Issued","Residential New Building Permit","Pulte Homes","15949 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-12010","Issued","Residential New Building Permit","Pulte Homes","15953 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-12012","Issued","Residential New Building Permit","Pulte Homes","16000 ISLES DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/25/2025","PB25-12016","Awaiting Client Reply","Residential New Building Permit","Duplex","3109 KAREN ST, Fort Worth TX 76116 United States",,"Chuy7499",,
"08/22/2025","PB25-11919","Issued","Residential New Building Permit","8808 FLYING RANCH RD","8808 FLYING RANCH RD, Fort Worth TX 76134",,"citycode",,
"08/22/2025","PB25-11929","Issued","Residential New Building Permit","RIS-5200 HELMICK AVE-JOSE CRUZ","5200 HELMICK AVE, Fort Worth TX 76107",,"Christina Parra",,
"08/22/2025","PB25-11917","Issued","Residential New Building Permit","METRO CODE","7876 SWITCHWOOD LN, Fort Worth TX 76123 United States",,"Sara Miller",,
"08/22/2025","PB25-11916","Issued","Residential New Building Permit","METRO CODE","17044 MIMBRE DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"08/22/2025","PB25-11915","Issued","Residential New Building Permit","METRO CODE","17048 MIMBRE DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"08/22/2025","PB25-11914","Issued","Residential New Building Permit","METRO CODE","1229 CALAMIAN DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"08/22/2025","PB25-11913","Issued","Residential New Building Permit","METRO CODE","1233 CALAMIAN DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"08/22/2025","PB25-11911","Issued","Residential New Building Permit","METRO CODE","1237 CALAMIAN DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"08/22/2025","PB25-11910","Issued","Residential New Building Permit","METRO CODE","1609 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"08/22/2025","PB25-11909","Issued","Residential New Building Permit","METRO CODE","1436 BARBACOA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/22/2025","PB25-11907","Issued","Residential New Building Permit","METRO CODE","1605 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"08/22/2025","PB25-11905","Issued","Residential New Building Permit","METRO CODE","1644 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"08/22/2025","PB25-11902","Issued","Residential New Building Permit","METRO CODE","1640 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"08/22/2025","PB25-11899","Issued","Residential New Building Permit","METRO CODE","1636 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"08/22/2025","PB25-11898","Issued","Residential New Building Permit","METRO CODE","912 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",,"Sara Miller",,
"08/21/2025","PB25-11848","Issued","Residential New Building Permit","Bureau Veritas","7852 SWITCHWOOD LN, Fort Worth TX 76123 United States",,"Adriana Perez",,
"08/21/2025","PB25-11849","Issued","Residential New Building Permit","METRO CODE","16469 HEMLOCK TREE DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"08/21/2025","PB25-11850","Issued","Residential New Building Permit","METRO CODE","15045 HIERBA MORA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/21/2025","PB25-11851","Issued","Residential New Building Permit","METRO CODE","6004 DAVIS KNOLL DR, Fort Worth TX 76126 United States",,"April Wheeler",,
"08/21/2025","PB25-11852","Issued","Residential New Building Permit","METRO CODE","9100 KANSAS PACIFIC DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/21/2025","PB25-11855","Issued","Residential New Building Permit","METRO CODE","937 SCHUBERTS RD, Fort Worth TX 76247 United States",,"Sara Miller",,
"08/21/2025","PB25-11858","Finaled","Residential New Building Permit","METRO CODE","13456 MEADOW CROSS DR, Fort Worth TX 76008",,"Sara Miller",,
"08/21/2025","PB25-11891","Issued","Residential New Building Permit","Pulte Homes","1808 ROSLIN RD, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/21/2025","PB25-11893","Issued","Residential New Building Permit","Pulte Homes","11220 BOYNE AVE, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"08/21/2025","PB25-12341","Awaiting Client Reply","Residential New Building Permit","Alpha Family Group","1708 TALTON AVE, Fort Worth TX 76104",,"Charles Hoyle",,
"08/21/2025","PB25-12342","Awaiting Client Reply","Residential New Building Permit","Alpha Family Group","2721 BELZISE TER, Fort Worth TX 76104",,"Charles Hoyle",,
"08/20/2025","PB25-11811","Finaled","Residential New Building Permit","METRO CODE","1428 BARBACOA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/20/2025","PB25-11809","Issued","Residential New Building Permit","METRO CODDE","14532 MERCER LN, Fort Worth TX 76008 United States",,"Sara Miller",,
"08/20/2025","PB25-11807","Issued","Residential New Building Permit","METRO CODE","1701 ROLLING OAKS DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"08/20/2025","PB25-11805","Issued","Residential New Building Permit","METRO CODE","1225 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11803","Issued","Residential New Building Permit","METRO CODE","1217 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11801","Issued","Residential New Building Permit","METRO CODE","1213 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11800","Issued","Residential New Building Permit","METRO CODE","1429 BARBACOA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/20/2025","PB25-11799","Issued","Residential New Building Permit","METRO CODE","1221 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11798","Issued","Residential New Building Permit","METRO CODE","10020 BAWEAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11796","Issued","Residential New Building Permit","METRO CODE","10016 BAWEAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11795","Issued","Residential New Building Permit","METRO CODE","10012 BAWEAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/20/2025","PB25-11794","Issued","Residential New Building Permit","Bureau Veritas","7848 WINTERBLOOM WAY, Fort Worth TX 76123 United States",,"Adriana Perez",,
"08/20/2025","PB25-11793","Issued","Residential New Building Permit","Bureau Veritas","2024 TOLLESON DR, Fort Worth TX 76008 United States",,"Adriana Perez",,
"08/19/2025","PB25-11767","Issued","Residential New Building Permit","3118 Greene","3118 GREENE AVE, BLDG, Fort Worth TX 76109",,"J.Kenerly",,
"08/19/2025","PB25-11776","Awaiting Client Reply","Residential New Building Permit","1151+1153 E OLEANDER ST","1151 E OLEANDER ST, Fort Worth TX 76104",,"LUISMATARRITA",,
"08/19/2025","PB25-11788","Issued","Residential New Building Permit","1015 STELLA / FTGG.LLC","1015 STELLA ST, lot 17 blo, Fort Worth TX 76104",,"terence.walker23@gmail.com",,
"08/19/2025","PB25-11725","Issued","Residential New Building Permit","METRO CODE","1048 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",,"Sara Miller",,
"08/19/2025","PB25-11727","Issued","Residential New Building Permit","METRO CODE","1649 CORNWALL AVE, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/19/2025","PB25-11728","Finaled","Residential New Building Permit","DR Horton","201 CAL FORD DR, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"08/19/2025","PB25-11731","Issued","Residential New Building Permit","METRO CODE","1617 CORNWALL AVE, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/19/2025","PB25-11735","Issued","Residential New Building Permit","METRO CODE","1652 CORNWALL AVE, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/19/2025","PB25-11738","Issued","Residential New Building Permit","METRO CODE","1613 WANDELL WAY, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/19/2025","PB25-11739","Issued","Residential New Building Permit","METRO CODE","4449 BLUE MIST DR, Fort Worth TX 76036",,"Sara Miller",,
"08/19/2025","PB25-11741","Issued","Residential New Building Permit","RIS-3019 ELINOR ST-HINOJOSA","3019 ELINOR ST, Fort Worth TX 76111 United States",,"Christina Parra",,
"08/19/2025","PB25-11746","Issued","Residential New Building Permit","METRO CODE","1425 BARBACOA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/19/2025","PB25-11749","Issued","Residential New Building Permit","Bureau Veritas","7872 SWITCHWOOD LN, Fort Worth TX 76123 United States",,"Adriana Perez",,
"08/19/2025","PB25-11750","Finaled","Residential New Building Permit","DR Horton","11000 BELLAMY BLVD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"08/19/2025","PB25-11758","Issued","Residential New Building Permit","RIS-5204 HELMICK AVE-P&N CUSTOM BUILDERS","5204 HELMICK AVE, Fort Worth TX 76107",,"Christina Parra",,
"08/19/2025","PB25-11762","Issued","Residential New Building Permit","METRO CODE","10729 REVOLVER DR, Fort Worth TX 76108 United States",,"April Wheeler",,
"08/19/2025","PB25-11764","Issued","Residential New Building Permit","METRO CODE","17040 MIMBRE DR, Fort Worth TX 76247 United States",,"April Wheeler",,
"08/19/2025","PB25-11766","Issued","Residential New Building Permit","METRO CODE","1424 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/19/2025","PB25-11769","Issued","Residential New Building Permit","METRO CODE","1849 SHUMARD WAY, Fort Worth TX 76008",,"April Wheeler",,
"08/19/2025","PB25-11784","Issued","Residential New Building Permit","METRO CODE","10008 BAWEAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"08/18/2025","PB25-11647","Finaled","Residential New Building Permit","METRO CODE","1433 BARBACOA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"08/18/2025","PB25-11649","Issued","Residential New Building Permit","METRO CODE","1636 CORNWALL AVE, Fort Worth TX 76052 United States",,"April Wheeler",,
"08/18/2025","PB25-11651","Issued","Residential New Building Permit","METRO CODE","4501 BRENTFIELD DR, Fort Worth TX 76036",,"April Wheeler",,
"08/18/2025","PB25-11653","Issued","Residential New Building Permit","METRO CODE","4505 BRENTFIELD DR, Fort Worth TX 76036",,"April Wheeler",,
"08/18/2025","PB25-11657","Issued","Residential New Building Permit","METRO CODE","10725 REVOLVER DR, Fort Worth TX 76108 United States",,"April Wheeler",,
"08/18/2025","PB25-11660","Issued","Residential New Building Permit","METRO CODE","10721 REVOLVER DR, Fort Worth TX 76108 United States",,"April Wheeler",,
